ID,Name,Latitude,Longitude,Elevation
1956576858,Quarry Hill,55.4403221,-2.4245524,N/A
1956576861,Thowliestane Hill,55.4671227,-2.3722481,N/A
1956596741,Burnet Knowe,55.4747138,-2.3654092,N/A
1956596746,Chatto Craig,55.44291,-2.3698321,N/A
1956596749,Chatto Hill,55.451051,-2.3518346,N/A
1956596752,Chesterhouse Hill,55.481302,-2.3713232,N/A
1956596755,Deanbrae Law,55.4838789,-2.3561685,N/A
1956596772,Harrow Law,55.4947417,-2.3582604,N/A
1956596777,Heatherland Hill,55.4811806,-2.376352,N/A
1956596778,Over Whitton Hill,55.4760868,-2.3839638,N/A
1956596781,Place Hill,55.4779729,-2.3133344,N/A
1956596783,The Hows,55.4411519,-2.3558131,N/A
1956596786,Tronshaw Hill,55.453038,-2.351094,N/A
1956596790,N/A,55.4680379,-2.3334614,N/A
1957664438,Arks Edge,55.3563735,-2.4534276,447
1957664452,Ettles Knowe,55.3819389,-2.4501919,309
1957664457,Fawhope Rig,55.3833821,-2.4015302,366
1957664461,Gibb's Knowe,55.3722391,-2.4523963,N/A
1957664465,Goshen Hill,55.3875419,-2.4422159,399
1957664469,Hophills Nob,55.3783494,-2.4644503,357
1957664478,Hungry Law,55.3487238,-2.4001089,500
1957664480,Lamblairknowe,55.3768025,-2.445277,326
1957664484,Peat Shank,55.3648431,-2.4114083,394
1957664488,Philip Law,55.3895809,-2.4319493,N/A
1957664500,Well Knowe,55.3905397,-2.4739345,N/A
1957664504,Wooplaw Rig,55.3633999,-2.4768567,N/A
1957665775,Knock Hills,55.3772624,-2.4822511,358
1958892308,N/A,55.3412408,-2.5351994,N/A
1959351821,Burnt Humbleton,55.5459761,-2.2359705,N/A
1959351830,Crock Law,55.4558591,-2.2625951,N/A
1959351834,Gaisty Law,55.3935388,-2.348018,N/A
1959351838,Hangingshaw Hill,55.4168353,-2.3678292,N/A
1959351854,Heugh Law,55.399312,-2.4035503,N/A
1959351858,Hindhope Hill,55.3947584,-2.3677306,N/A
1959351862,Hindhope Law,55.3806212,-2.358392,N/A
1959351868,Humblemoor Hill,55.4278827,-2.3558706,N/A
1959351871,Hut Knowe,55.4352069,-2.3292819,359
1959351876,Knock Hill,55.3955406,-2.4121104,N/A
1959351879,Langside Law,55.4117655,-2.3602147,N/A
1959351883,Loddan Hill,55.3928718,-2.3853008,N/A
1959351886,Mow Law,55.4570411,-2.2825011,N/A
1959351889,Peg Law,55.42297,-2.4117881,N/A
1959351905,Swindon Hill,55.4628497,-2.2544288,N/A
1959351908,Whitestone Hill,55.4290209,-2.3262037,395
1959351913,Woden Law,55.404736,-2.3704063,N/A
1959351917,N/A,55.4235188,-2.4385427,N/A
1959354663,N/A,55.5284647,-2.2421626,N/A
1960250702,Belling Hill,55.3991714,-2.5669185,N/A
1960250703,Bught Knowe,55.3632336,-2.5130826,N/A
1960250706,Craigy Knowe,55.2985629,-2.5823828,528
1960250709,Cringle Law,55.3660932,-2.5280032,N/A
1960250713,Cummings Hill,55.4083481,-2.569048,N/A
1960250715,Dand's Pike,55.3218336,-2.569321,N/A
1960250719,Green Knowes,55.37467,-2.4992704,N/A
1960250722,Green Law,55.3523239,-2.5144502,371
1960250729,Hardlee Knowe,55.3284641,-2.6237597,N/A
1960250735,Knox Knowe,55.3175225,-2.5484991,499
1960250738,Lamb Rig,55.3348887,-2.5541229,N/A
1960250741,Mervins Law,55.4040835,-2.5210672,N/A
1960250744,Roughleenook Hill,55.3917596,-2.5211563,N/A
1960250747,Rushy Knowe,55.2829592,-2.6102013,373
1960250751,Stell Knowe,55.3709917,-2.546586,N/A
1960250754,Tamshiel Rig,55.3463418,-2.5633221,N/A
1960250757,White Hill,55.3798328,-2.5268044,N/A
1960250759,Whiteside Knowe,55.3925971,-2.5452814,N/A
1960250761,N/A,55.3401921,-2.5022469,579
1960278532,Hounam Steeple,55.4697346,-2.3460065,N/A
1960319968,Auchopecairn,55.4721727,-2.173701,N/A
1960319973,Beefstand Hill,55.4229348,-2.2841202,562
1960319976,Big Law,55.4544574,-2.3142823,N/A
1960319979,Church Hope Hill,55.4349941,-2.2988894,404
1960319982,Kip Knowe,55.4855117,-2.2421556,N/A
1960319985,Mozie Law,55.4286398,-2.2718554,N/A
1960319988,N/A,55.4603791,-2.191301,N/A
1960577388,Black Hill,53.1219812,-6.4453015,602.2
1961404064,N/A,52.5941931,-6.4174103,102
1961579818,N/A,52.6264696,-6.4014207,74
1961816901,Bryn Glas,52.3081644,-3.0980147,N/A
1961817083,Graig Hill,52.3123887,-3.0896033,N/A
1961956472,N/A,55.5474516,-2.3028498,N/A
1962052167,Hough Hill,53.4735476,-2.049044,N/A
1962455571,N/A,55.5411609,-2.2685543,N/A
1962942647,Brackla Hill,51.5132971,-3.5559673,75
1963528561,Shiel Knowe,55.5382236,-2.2493678,N/A
1966096172,N/A,54.0900068,-4.6358838,N/A
1967326086,An Ruadh-stac,57.4754548,-5.4679313,892
1967330264,Creag Dhubh Mhor,57.4785325,-5.1040964,852
1967330269,Carn nam Fiaclan,57.4608844,-5.1296541,992
1967671069,Douglas Head,54.1412975,-4.4739875,N/A
1967703076,N/A,52.7218311,-6.4279393,189
1968343288,Carnane,54.1410783,-4.4917579,N/A
1969122327,Cwmgilla Hill,52.3339514,-3.0882338,380
1969122353,Waun Sidan,52.3469263,-3.1016234,406
1969122415,Black Hill,52.3166928,-3.1049279,N/A
1969157761,Fridd,52.3352344,-3.051303,N/A
1969236849,Beacon Hill,51.1614695,-3.253331,310.4
1970266935,Glas Mheal Mor,57.8164462,-5.2412361,N/A
1970266937,Sgurr Creag an Eich,57.8017191,-5.274341,1017
1970266939,Stobh Cadha Gobhlach,57.7911928,-5.250935,960
1970266940,Sail Liath,57.7901715,-5.2448625,954
1970276958,Meall Gorm SE top,57.6777963,-4.9664278,922
1970276962,Carn na Criche,57.7062841,-5.0286765,961
1970299627,Beinn Dearg,57.5881177,-5.5229859,914
1970299652,Càrn na Feòla,57.591009,-5.4902206,755
1970299658,Stùc Loch na Cabhaig,57.5948161,-5.5301962,888
1970299664,Beinn an Eòin,57.6231097,-5.5099456,855
1970311815,Stuc a' Choire Dhuibh Bhig,57.5671357,-5.4424229,N/A
1970318961,Meall a' Ghiubhais,57.6155057,-5.3900441,887
1970325170,Sgùrr Dubh,57.5469207,-5.3788024,782
1970325172,Sgorr nan Lochan Uaine,57.5227952,-5.3932541,871
1970335613,An Sidhean,57.461516,-5.0504779,814
1970351678,Faochaig,57.3330056,-5.2882946,868
1970351681,Aonach Buidhe,57.3407902,-5.229449,899
1970351694,Sgùman Còinntich,57.3187637,-5.3613185,879
1970356564,Beinn Dronaig,57.3915716,-5.2679987,797
1972693655,Sgorr na Diollaid,57.3841208,-4.8596504,818
1972712481,Sgurr na Ruaidhe,57.4410981,-4.8525292,993
1972712482,Beinn a' Bhàthaich Àrd,57.4520161,-4.7339112,862
1972712483,Sgurr a' Phollain,57.4619914,-4.7261865,N/A
1972712487,Meallan Buidhe,57.4617629,-4.7725436,763
1972712488,Garbh-charn,57.4279498,-4.8447058,853
1972723934,Carn a' Choire Ghairbh,57.2222624,-5.087268,865
1972737708,A' Chioch,57.1873469,-5.1321458,943
1972737712,Aonach Shasuinn,57.2161261,-5.0293421,888
1972865869,N/A,52.0953943,-8.9006982,N/A
1974068255,Eagle's Nest,52.0578485,-8.8441927,N/A
1974068256,Knockboy,52.0545364,-8.8862199,N/A
1974082913,N/A,52.9479141,-8.4909556,317
1974082917,Cappaghabaun Mountain,52.9656492,-8.5252836,395
1974082920,Urraghry Hill,53.3007103,-8.2816961,N/A
1974082921,N/A,53.0136733,-8.4390281,278
1974082928,N/A,52.983067,-8.4587691,364
1974082929,N/A,52.9835295,-8.5503376,365
1974082930,Scalp,52.9940523,-8.4882273,380
1974082932,Turkenagh Mountain,52.985444,-8.5288027,360
1974082937,N/A,53.0397735,-8.5432995,N/A
1975281333,N/A,52.7921081,-6.3567133,N/A
1975386842,N/A,52.7497362,-6.3768936,442
1975437030,N/A,52.7966138,-6.3345292,N/A
1975472209,N/A,52.7814814,-6.3146823,320
1975835361,Ben More Coigach,57.9865332,-5.2256828,743
1976326401,Slieve Gorra,53.2520806,-6.3442041,N/A
1976974283,N/A,55.5494172,-2.25892,N/A
1977937174,Harboro Rocks,53.094882,-1.6392386,379
1979273589,N/A,55.5282016,-2.5439936,214
1979273590,N/A,55.5267675,-2.5478003,224
1980247768,Hill 60,53.8361519,-1.5010182,N/A
1981712461,The Law,55.5756361,-2.5186781,N/A
1981712468,N/A,55.5377493,-2.5224074,N/A
1981712695,N/A,55.543769,-2.5621977,N/A
1981934291,N/A,53.1958138,-6.3054015,574
1981956395,Llan-Wen Hill,52.3182914,-3.0346738,N/A
1981960414,Cwm-Whitton Hill,52.3123643,-3.0559588,N/A
1982864573,Down Law,55.533538,-2.576599,N/A
1983322695,Gersit Law,55.5337435,-2.6151274,N/A
1983521347,Blackwood Hill,55.7064324,-4.319359,309
1984893077,Ballinacorbeg,53.0403088,-6.2342866,336
1985617392,N/A,54.404548,-3.0168173,308
1986564679,Pilsdon Pen,50.8068369,-2.8337116,277
1987027434,Beinn a' Mheadhoin,57.2857275,-4.9571935,613
1987027440,Càrn Mhic an Tòisich,57.2262268,-4.8012928,680
1987027446,Carn a' Chaochain,57.217304,-4.924305,706
1987027452,Carn a' Choire Bhuidhe,57.2075329,-5.0085658,846
1987027457,Carn a' Choire Leith,57.2283311,-4.8766839,645
1987027464,Càrn a' Bhodaich,57.4054225,-4.3823005,501
1987027468,Carn nam Feuaich,57.1667021,-5.020368,730
1987027469,Creag Dubh,57.2512589,-4.9446784,539
1987027470,Glas-bheinn Mhòr,57.2729672,-4.5977666,651
1987027471,Meall na h-Eilrig,57.360699,-4.4333549,465
1987027472,Meallan Odhar,57.2115267,-4.963159,612
1987027473,Sgurr na Lapaich,57.2721034,-5.0640752,1036
1987043549,Beinn a' Bhacaidh,57.1711315,-4.5962373,555
1987043553,Ben Tee,57.0322675,-4.9008047,904
1987043558,Burach,57.1892196,-4.6778621,607
1987043560,Càrn na Saobhaidhe,57.1999953,-4.320367,811
1987043562,Meall an Tarsaid,57.184345,-4.4984312,492
1989036005,N/A,52.6626314,-6.5106032,276
1989431283,N/A,52.4101644,-9.4200761,207
1989436202,N/A,52.3360772,-9.43562,308
1989720054,Bloodylaws Hill,55.4507494,-2.4374267,N/A
1989720174,Townfoot Hill,55.4607382,-2.4229225,N/A
1989858306,N/A,52.645227,-6.5433437,105
1990299543,Headshaw Law,55.4573345,-2.3292592,N/A
1990299547,Little Heuch Law,55.4462495,-2.3403293,N/A
1990299550,Windy Law,55.4613688,-2.3277592,N/A
1991130012,Tan Law,55.4956319,-2.408149,N/A
1991543415,Bank Hill,55.4911511,-2.4349066,N/A
1991543425,Castle Knowe,55.5021023,-2.4296265,N/A
1991543437,Faw Laws,55.4748438,-2.4036992,N/A
1991543461,Shibden Hill,55.4676088,-2.4242258,N/A
1991543841,N/A,55.4801531,-2.4244153,N/A
1991544518,N/A,55.5028522,-2.4495154,N/A
1991570460,Wooden Hill,55.5177269,-2.4480964,N/A
1992212890,Pate's Knowe,55.5034442,-2.3671759,N/A
1992212891,Wether Hill,55.5015091,-2.3543275,N/A
1994400877,Elisheugh Hill,55.4862118,-2.306626,N/A
1994669145,Philogar Hill,55.4545237,-2.3746403,N/A
1994669146,Plea Shank,55.4379146,-2.394608,N/A
1994669147,Rashy Knowe,55.4499956,-2.3945341,N/A
1994669148,Scurrie Knowe,55.457422,-2.3720878,N/A
1995151305,Harbour Knowe,55.4475369,-2.3701424,N/A
1995357085,Kippie Knowe,55.440071,-2.3523227,N/A
1996036634,N/A,52.6584948,-6.5589689,119
1996807328,Beeston Hill,52.9432726,1.2248947,64
1996857498,Moat Knowe,55.4163597,-2.351313,N/A
1996857576,N/A,55.4167863,-2.3586695,N/A
1996877751,Stanshiel Hill,55.4145263,-2.3485265,N/A
1996920603,N/A,55.4280307,-2.3400226,N/A
1996931649,Standard Knowe,55.410417,-2.342522,N/A
1996931650,White Knowe,55.4047255,-2.353058,N/A
1997138982,Pennymuir Hill,55.4081208,-2.3928929,N/A
1997167875,N/A,52.6602132,-6.6213516,148
1997875357,N/A,52.6386982,-6.5686312,156
1998025698,Longstone Hill,51.1570286,-3.2364871,310
1998086544,Andrews Knowe,55.4689369,-2.4009139,N/A
1998688573,N/A,52.62478,-6.5915385,86
1998956865,N/A,52.6341169,-6.5268015,135
1999034279,N/A,52.6078044,-6.542279,82
1999240709,N/A,52.6145275,-6.5061984,129
1999473039,Round Hill,51.1638604,-3.2497688,N/A
1999473040,Stowborrow Hill,51.1676598,-3.2600962,N/A
1999473041,West Hill,51.1669113,-3.254645,279
2000051665,Lax Hill,52.6469448,-0.6925214,110
2000440069,N/A,50.4240432,2.979545,137
2000581623,N/A,52.5819934,-6.4778642,55
2001777155,Crane Hill,50.5041878,-3.9445511,471
2002335403,West Twin Law,55.5860755,-2.3017418,N/A
2003484440,Lempit Law,55.584681,-2.3486977,N/A
2003819245,Blake Law,55.5621628,-2.3668132,N/A
2003819249,Lurden Law,55.578159,-2.3741423,N/A
2004974412,N/A,52.5936203,-6.5172103,81
2006141347,Little Hare Head,53.9937557,-1.9208253,282
2006141351,High Hare Head,53.993113,-1.9314898,297
2006182745,Cefn Yr Ystrad,51.8147497,-3.3259379,617
2007230485,N/A,52.9075057,-6.4639664,392.4
2007230486,Slieveboy,52.925769,-6.4790834,446.4
2007230487,Blackrock,52.9232226,-6.4651337,491.8
2007284153,Weacombe Hill,51.1526445,-3.2482652,305
2007373972,Halsway Hill,51.1421801,-3.2366546,333
2007373976,Thorncombe Barrow,51.1473594,-3.2490096,332
2007373980,Thorncombe Hill,51.144686,-3.2425344,341
2008424410,Napton Hill,52.2487198,-1.3299852,N/A
2008727917,Cnocna Ceille,55.5646667,-5.3028515,209
2008757376,Garbh  Thorr,55.573113,-5.2830557,303
2009124688,Mullach Mòr,55.5232616,-5.071225,314
2009475034,Torrnam Freumh,55.5853183,-5.2445375,360
2010654855,Beinn Bhiorach,55.6692083,-5.2802241,486
2011697697,Harecleuch Crags,55.6528787,-2.4978398,N/A
2013114268,Lurgie Craigs,55.6499492,-2.5193922,199
2014587825,Knock Hill,55.6889987,-2.6118048,N/A
2014587826,West Hill,55.6792274,-2.6254828,N/A
2014997681,N/A,55.6805725,-2.5313402,N/A
2015823644,N/A,54.5590919,-3.0202658,850
2016713889,N/A,52.510867,-6.4031854,178
2016951554,N/A,52.4968404,-6.4160896,147
2017389586,Hardacres Hill,55.6711589,-2.4080969,N/A
2018559500,N/A,52.5018367,-6.4944957,101
2019941470,Bellalaw Craig,55.6837814,-2.4890702,186
2019941471,Bemersyde Hill,55.6008252,-2.6410004,229
2019941472,Brotherstone Hill South,55.6134499,-2.608666,242
2019941473,Brotherstone Hill West,55.6154496,-2.6190395,265
2019941475,Foulshot Law,55.6896245,-2.4669688,207
2019941476,N/A,55.5876187,-2.6487474,N/A
2019941477,N/A,55.6556888,-2.6169079,N/A
2019941482,N/A,55.6637169,-2.5047769,N/A
2019941483,N/A,55.6650525,-2.4712632,N/A
2019941484,The Heuchen,55.6663629,-2.4719475,N/A
2019941485,N/A,55.668074,-2.4740599,N/A
2019941486,N/A,55.6682121,-2.4793705,N/A
2019941487,N/A,55.679258,-2.4435774,N/A
2019942312,N/A,55.6001393,-2.5944827,N/A
2019947382,N/A,55.618734,-2.5267537,N/A
2019953998,Ferney Hill,55.6195115,-2.422135,N/A
2019953999,Gala Law,55.608622,-2.4763444,N/A
2019954001,Queenscairn Hill,55.6472537,-2.4619448,179
2019954004,N/A,55.6190617,-2.4350227,N/A
2020287239,N/A,52.5652693,-6.5964781,52
2020328312,Herbage Hill,53.5299486,-1.8250972,N/A
2020350718,Snailsden Pike End,53.5272677,-1.8076436,477.0
2020468230,N/A,52.5200384,-6.6030776,79
2021311077,Wood Hill,56.1654945,-3.7729139,525
2023585023,N/A,52.5797292,-6.6254461,157
2024039727,Bass Hill,55.5814335,-2.6541942,N/A
2024049787,Gib Hill,51.0951693,-3.1511304,239
2027080570,Tunnel Hill,52.1249212,-1.9730786,N/A
2028651581,N/A,52.5990296,-6.6238256,214
2028867909,Terril n°42 (3 de Noeux-Sud),50.4698014,2.6804437,119
2028890599,N/A,52.5799024,-6.6990626,215
2029269589,N/A,52.6171254,-6.6755269,165
2030302834,N/A,52.6063919,-6.7795279,595
2030302854,N/A,52.633713,-6.7420418,322
2030391607,N/A,52.582863,-6.7573151,394
2030391906,N/A,52.5965886,-6.7514979,378
2030567289,N/A,52.5618162,-6.7566141,141
2030889976,N/A,52.5660161,-6.7850726,403
2031061030,N/A,52.5242967,-6.7652387,132
2031874605,Broomfield Hill,51.0926178,-3.1217033,290
2032002358,N/A,55.5847526,-2.5460875,N/A
2032870364,Champany Hill,53.540178,-1.5474439,N/A
2033109645,N/A,55.6101849,-2.5548402,N/A
2035751819,N/A,55.6071716,-2.5077541,N/A
2037543168,N/A,52.5437867,-6.6874735,103
2038254496,N/A,52.5285407,-6.6792643,111
2039949787,Girdle Knowe,55.585539,-2.5102723,N/A
2039950108,N/A,55.597016,-2.5277423,N/A
2043190010,N/A,55.55249,-2.5662915,N/A
2043190015,N/A,55.5615376,-2.5645489,N/A
2043191036,Kill Law,55.5515452,-2.5861718,N/A
2043191120,N/A,55.5727483,-2.5891578,N/A
2045436054,N/A,55.5398978,-2.5893065,N/A
2047051812,N/A,51.1558945,-1.473461,95
2047472513,Coneybury Hill,51.1714515,-1.8077081,110
2048695199,N/A,52.4871581,-6.6596494,109
2048768260,N/A,55.611886,-2.4451164,N/A
2050548620,N/A,52.4953118,-6.7588276,119
2050651899,N/A,52.4724575,-6.6823843,106
2051575694,N/A,52.4904416,-6.5512834,59
2051575773,N/A,52.4990268,-6.5398838,99
2052769816,N/A,50.8554687,-1.4364631,31
2054553305,N/A,52.460587,-6.62896,45
2055686191,Long Ridge,53.95924,-1.8382681,N/A
2055686289,Middle Ridge,53.9581044,-1.8297708,N/A
2055686295,Foldshaw Ridge,53.9616898,-1.8297708,N/A
2055689676,Crier Hill,53.9671553,-1.877372,159.7
2055803133,N/A,55.6714541,-2.5191474,144
2055803168,N/A,55.6776128,-2.5024698,N/A
2058286089,Newchurch Hill,52.1476728,-3.166926,434
2059262563,N/A,55.6504231,-2.4942657,N/A
2061924121,Waile Hill,53.8974086,-1.1998705,N/A
2066337139,N/A,55.6227633,-2.6003298,201
2066337187,N/A,55.6261962,-2.6202348,N/A
2069746069,Blackingstone Rock,50.6573136,-3.7183142,N/A
2075081387,Llechog,53.0898631,-4.0827557,720
2075117526,N/A,52.4836292,-6.4951704,74
2075193604,N/A,52.4707379,-6.5387247,98
2075193716,N/A,52.4739623,-6.5505878,81
2075585295,N/A,55.6370065,-2.6087636,179
2076490164,Goat Hill,52.4112158,-2.8566066,312
2077784064,Court Down,51.0564878,-3.5482107,316
2078702228,N/A,55.6284815,-2.5483174,N/A
2079845578,Hollins Hill,53.208192,-1.9109849,451
2084532190,N/A,52.4536883,-6.4995848,42
2084532338,N/A,52.4629306,-6.5171186,95
2086244429,N/A,52.4623927,-6.4394126,68
2086264386,N/A,52.4407952,-6.4705473,52
2087514600,Am Buachaille,57.025047,-4.0740777,480
2087514605,Beinn Bhuidhe,57.0589398,-4.0319109,367
2087514609,Binnein Mòr,57.0417875,-4.2296157,550
2087514616,Clach-mheall Dubh,56.9885744,-4.0964593,619
2087514618,Creag Bheag Uvie,57.028819,-4.1961319,394
2087514623,Creag Liath,57.0784934,-4.2062995,743
2087514631,Creag nam Bodach,57.0411323,-4.0598951,491
2087514637,Càrn Macoul,57.075353,-4.245781,805
2087514643,Càrn an Leth-choin,57.0672538,-4.2718695,841
2087514649,Garbh-mheall Mòr,57.0049376,-4.1000372,594
2087514656,Sidhean Mor Dail a' Chaorainn,57.0758153,-4.161668,397
2087514663,Spirean Beag,57.0406451,-4.1968136,594
2087514666,Sròn na Gaoithe,57.0233259,-4.0533426,521
2087574807,Wotton Hill,51.6425607,-2.3590638,N/A
2089205375,N/A,52.4362603,-6.4097493,100
2089443340,Wormer Law,55.6566323,-2.39105,N/A
2091713756,N/A,55.6502093,-2.3684457,N/A
2094125124,N/A,52.4193151,-6.4961403,87
2094802831,Black Down,55.1742782,-2.0622791,310
2094802859,Comb Rigg,55.1805506,-2.0643601,308
2094803055,Whaup Knowe,55.1872018,-2.0775112,304
2096235457,Goyle Hill,56.9283628,-2.5208267,465
2096585333,Ticket Hill,55.4767447,-1.8366481,175
2097375821,Kingston Beacon,51.0674015,-3.1034692,N/A
2098061261,Whitabuttow,50.5640784,-3.7904446,N/A
2098209216,Cruach Lagain,55.8346411,-5.6061532,267
2099892892,Hog's Back,51.2266411,-0.6427452,154
2101166160,Botley Hill,51.278854,-0.013057,269.6
2101949311,Liddington Hill,51.5153757,-1.6972149,277
2102733570,Carling Crags,55.5130729,-2.0716651,411
2104329806,N/A,52.4232987,-6.5040837,69
2104362866,N/A,52.43387,-6.5465855,67
2104823550,An Stuchd,55.9645734,-5.6014797,380
2104823551,Cruach nan Lochan,55.945867,-5.603501,296
2104954558,Cruach Lusach,55.9907138,-5.5522326,466
2105771252,Coldside Hill,55.586848,-2.1455278,257
2105771254,Lanton Hill,55.5776833,-2.1304482,N/A
2105771260,Watch Hill,55.5769119,-2.1373495,N/A
2105771262,Whip Hill,55.5816241,-2.1434902,N/A
2107203091,Bree Hill,52.4400311,-6.6261546,155
2107701309,N/A,52.5679782,-6.210322,25
2107874931,N/A,52.5349242,-6.2486022,31
2107953686,A' Bhuidheanach,56.8846076,-4.2066102,873
2107953693,Carn a' Mhurraich,56.8519644,-4.0826411,552
2107953699,Creag Ruadh,56.9666594,-4.1642585,658
2107953705,Creagan Doire Dhonaich,56.8661164,-4.2457129,721
2107953711,Creagan Mòr,56.8953039,-4.2738882,768
2107953717,Glas Mheall Beag,56.8547278,-4.1771904,871
2107953722,Glas Mheall Mor,56.8650639,-4.1657776,925
2107953723,Leacainn,56.9362534,-4.2142953,525
2107953724,Meall Odhar Aillig,56.9234936,-4.0103046,782
2107953727,Meall Odhar a' Chire,56.8835314,-3.9765149,834
2107953740,Meall a' Chaorruinn,56.871217,-4.222586,915
2107953746,Meall an Uillt Chreagaich,56.9598471,-3.9318875,842
2107953751,Sron a' Chleirich,56.8679638,-3.9961553,815
2107953756,N/A,56.8685751,-4.2087448,932
2108820607,Am Bodach,57.1228467,-4.1524408,825
2108820610,An Sguabach,57.1724424,-3.9229672,751
2108820611,An Socah,57.2858556,-4.0263718,525
2108820613,An Suidhe,57.139255,-3.9621619,541
2108820617,Beinn Ghuilbin,57.2367733,-3.8313959,577
2108820622,Burrach Mòr,57.145714,-4.3424483,818
2108820627,Cairn Dulnan,57.1737553,-4.062704,729
2108820632,Calpa Mòr,57.1695726,-4.2026713,813
2108820636,Carn Avie,57.2263359,-3.8505443,525
2108820645,Carn Mòr,57.2196772,-3.8595711,581
2108820649,Cnoc Fraing,57.2046254,-3.9774193,744
2108820653,Creag Bhalg,57.1081104,-4.0345029,521
2108820654,Creag Dhubh,57.1052618,-4.1008822,786
2108820655,Creag Righ Tharailt,57.1215273,-3.9985573,469
2108820657,Creag Shoilleir,57.2346075,-3.9629491,511
2108820661,Càrn Bad an Daimh,57.2691178,-4.0545444,647
2108820665,Càrn Coire Easgrabath,57.2154011,-4.1364798,746
2108820669,Càrn Coire na Caorach,57.2554297,-3.9895962,620
2108820673,Càrn Coire na Creiche,57.1496945,-4.2775324,823
2108820684,Càrn Dearg Mòr,57.1945806,-3.8854721,712
2108820689,Càrn Dubh'lc an Deòir,57.2526148,-4.0329754,739
2108820693,Càrn Icean Duibhe,57.1768271,-4.1310789,808
2108820697,Càrn Phris Mhoir,57.2721971,-3.9805422,616
2108820698,Càrn Ruigh Shamhraich,57.2762114,-4.0130087,573
2108820699,Càrn Sleamhuinn,57.2204937,-3.89968,675
2108820700,Càrn an Ailean,57.2691159,-3.9413543,603
2108820702,Càrn an Fhuarain Duibh,57.1773796,-3.9663412,680
2108820706,Càrn na Caillich,57.1885513,-4.1193798,775
2108820709,Càrn na Laìr,57.2884911,-3.9521759,596
2108820713,Càrn na Lòinne,57.2986032,-3.9829269,506
2108820722,Càrn nan Luibean Glas,57.2363234,-4.0498963,708
2108820725,Garbh-mheall Mòr,57.2365064,-3.9292427,573
2108820729,Geal-charn Beag,57.2053337,-3.9090865,739
2108820733,Meall a'Bhothain,57.122536,-4.2080557,906
2108820737,Sgaraman nam Fiadh,57.1267221,-4.2945043,854
2108820742,Sgùman Mòr,57.2452724,-3.971385,620
2108820744,Sith Mòr,57.2277283,-4.1325231,641
2108820745,N/A,57.1503468,-4.0288922,727
2108820746,N/A,57.1607682,-3.9989083,708
2108820748,N/A,57.1703833,-4.1101973,727
2108820752,N/A,57.1828641,-4.1102802,781
2108820762,N/A,57.1862439,-4.1620862,777
2108820766,N/A,57.2293738,-4.0457157,703
2108820770,N/A,57.2349744,-4.0900898,633
2108820776,N/A,57.2500614,-3.9746042,603
2108820782,N/A,57.2634088,-4.0495295,648
2108820787,N/A,57.2892152,-4.0141272,471
2111197508,Harehope Hill,55.5517158,-2.0686057,283
2111391045,Anoch Odhar,57.2791299,-4.1449517,640
2111391049,Beinn Bhreac Mhor,57.2504503,-4.1930035,807
2111391055,Beinn Bhreac,57.3220348,-4.0645684,600
2111391066,Beinn Bhùraich,57.2109023,-4.3493299,780
2111391075,Beinn Mheadhoin,57.2142701,-4.3988713,N/A
2111391081,Beinn nan Cailleach,57.3647109,-4.1226914,557
2111391086,Bienn Bhreac,57.3347527,-4.1461277,547
2111391090,Carn Dubh-chromagach,57.3423643,-4.0664009,553
2111391092,Carn Eitidh,57.306462,-4.1060549,508
2111391096,Carn Fliuch-bhaid,57.1850463,-4.3998783,656
2111391100,Carn Meadhonach,57.3079502,-4.066931,508
2111391107,Carn Mòraig,57.3471089,-4.057756,558
2111391113,Carn a'Bhithain Duibh,57.3365401,-4.0411981,484
2111391122,Carn na Seanalaich,57.3123784,-4.0394004,544
2111391128,Cnoc Thulagaln,57.2736073,-4.0909522,530
2111391156,Craig Morile,57.3212174,-4.0045815,440
2111391164,Creag Gharbh,57.2846512,-4.0905244,541
2111391172,Creag a'Bhealaidh,57.3118164,-4.0245456,525
2111391178,Càrn Chiogair,57.2509153,-4.2250267,803
2111391199,Càrn Choire Riabhaich,57.2203926,-4.4173875,540
2111391209,Càrn Choire Shùileagaich,57.2098075,-4.2573119,767
2111391219,Càrn Coire Dhealanaich,57.2459016,-4.1304905,682
2111391227,Càrn Dubh,57.3269386,-4.0858571,603
2111391236,Càrn Glac an-Eich,57.313484,-4.1692559,631
2111391244,Càrn Liathdoire,57.2392991,-4.3582523,N/A
2111391250,Càrn Mhic lamhair,57.2009588,-4.2995161,779
2111391279,Càrn Odhar,57.2312356,-4.2581871,797
2111391288,Càrn Odhar,57.3030393,-4.1748058,628
2111391297,Càrn Odhar,57.3275005,-4.1180267,555
2111391306,Càrn a'Choire Sheilich,57.1783535,-4.3402616,791
2111391314,Càrn an Rathaid Dhuibh,57.2889583,-4.1683877,669
2111391321,Càrn an Uilt Tharsuinn,57.2915857,-4.1495222,623
2111391330,Càrn na Glaice Mòire,57.2203161,-4.4365397,N/A
2111391340,Càrn na Làraiche Maoile,57.170499,-4.3461935,810
2111391346,Càrn na Saobhaidh,57.2900618,-4.1962969,707
2111391353,Càrn na Sguebaig,57.3379698,-4.1309891,519
2111391357,Càrn na h-Easgainn,57.3621656,-4.0896417,616
2111391377,Doire Meurach,57.168577,-4.3768908,786
2111391388,Meall Mòr,57.3757143,-4.1633413,347
